reviewer_la,id,full_text_file_la,doi_la,title_la,species_raw_la,lifestage_raw_la,location_raw_la,cover_raw_la,cover_quantified_raw_la,habitat_use_raw_la,cover_influence_raw_la,drivers_raw_la,include_raw_la,reason_raw_la,updated_reason_raw_la,is_new_la,reviewer_source_la,include_flag_la,reviewer_pg,full_text_file_pg,doi_pg,title_pg,species_raw_pg,lifestage_raw_pg,location_raw_pg,cover_raw_pg,cover_quantified_raw_pg,habitat_use_raw_pg,cover_influence_raw_pg,drivers_raw_pg,include_raw_pg,reason_raw_pg,updated_reason_raw_pg,is_new_pg,reviewer_source_pg,include_flag_pg,full_text_file,doi,title,publication_year,doi_match,title_match,full_text_file_match,species_raw_combined,lifestage_raw_combined,location_raw_combined
LA,26,26_barber_2018,10.2495/EI-V1-N3-390-400,Uncertainty in minimum instream flow requirements for streams in semi-arid environments,"""anadromous and endangered fish species"" - salmon (species not specified), steelhead, bull trout","spawning, rearing, holding","Touchet River, southeastern Washington","substrate; undercut bank, overhanging vegetation, root wad, log jam/submerged brush pile, logs parallel to bank, aquatic vegetation, short terrestrial grass, tall terrestrial grass, vegetation beyond the bankfull water edge",N/A,"measurements at redds and visual surveys of rearing and holding (but this isn't really specified, as it is not core to the paper's thesis)","cover influence is specified as a cover presence value in the range [0, 1] for each life stage",N/A,yes - nice table of cover preference values,1b,,,LA,Y,PG,26_barber_2018,10.2495/EI-V1-N3-390-400,Uncertainty in minimum instream flow requirements for streams in semi-arid environments,"salmon (chinook, coho, sockeye), steelhead, trout, bull trout","spawning, rearing, holding","Touchet River, Washington","substrate, cover type",substrate and cover preference values,vague - collected during field investigations at the same time velocity and depth characteristics are being compiled,"was not evaluated, prefernce curves used in WUA to evaluate flow, study highlights the senstivity and importantce of local preference curves",results/reporting focused on adults,Y,1b,,,PG,Y,26_barber_2018,10.2495/EI-V1-N3-390-400,Uncertainty in minimum instream flow requirements for streams in semi-arid environments,2018,TRUE,TRUE,TRUE,"""anadromous and endangered fish species"" - salmon (species not specified), steelhead, bull trout || salmon (chinook, coho, sockeye), steelhead, trout, bull trout","spawning, rearing, holding","Touchet River, southeastern Washington || Touchet River, Washington"
LA,28,28_rempel_2012,,Lower Fraser River juvenile fish habitat suitability criteria,"Chinook salmon, chum salmon, sockeye salmon, rainbow/steelhead trout, mountain whitefish, mountain sucker","rearing (lifestage classes defined by fork length and seasonal distributions - 0+, 1+, 2+, 3+ years)","Fraser River, BC, Canada","vegetation, cut bank, large woody debris, riprap, cobble, large cobble (boulders)","dominant surface substrate class recorded for each fishing set (sand, gravel, cobble, large cobble)","beach seine (960 sets), electrofishing (20 sets); habitat use was quantified as fish count per sampling set converted to fish density per unit area, which was then used to derive depth-, velocity-, and substrate-based habitat suitability curves","gravel and cobble had the highest suitability, and larger fish stages often showed increased suitability for cobble and large cobble (boulders); sand often had lower suitability (except for some sockeye and chum contexts)","water depth, water velocity, substrate class; substrate was a direct determinant of habitat suitability across life stages","yes - cover (represented as structural substrate) was measured and incorporated into HSC modeling, then modeled directly against fish density/use",3a,1a,TRUE,LA,Y,PG,,,,"Chum, Sockeye, Chinook, Mountain Whitefish, Rainbow Trout, Mountain Sucker",juvenile,Fraser River,substrate,"dominant size class, sand, gravel, cobble, large cobble","beach seine and electrofisher, depth, velocity, substrate","cover is assumed, ""effectiveness of turbidity as cover for juvenile salmonids is well documented""","Low velocity habitat <20 cm/s has higher suitability for Chinook 0+, Mountain Whitefish 1+ have a narrower and lower velocity range of maximum suitability compared to other available sources, tream-type Chinook 0+ have a narrower suitability range in shallow water from 20 to 50 cm, as do Mountain Whitefish 0+ with a shallow and narrow suitability from 20 to 40 cm, Ocean/stream-type Chinook 0+ use sandy habitats in greater proportion to other studies, and 0+/1+ Mountain Whitefish have higher use of both sandy and gravel habitats",N,1a,,,PG,N,28_rempel_2012,,Lower Fraser River juvenile fish habitat suitability criteria,2012,,,,"Chinook salmon, chum salmon, sockeye salmon, rainbow/steelhead trout, mountain whitefish, mountain sucker || Chum, Sockeye, Chinook, Mountain Whitefish, Rainbow Trout, Mountain Sucker","rearing (lifestage classes defined by fork length and seasonal distributions - 0+, 1+, 2+, 3+ years) || juvenile","Fraser River, BC, Canada || Fraser River"
LA,30,30_brown_2000,10.1577/1548-8675(2000)020<0408:HSIMFE>2.3.CO;2,"Habitat suitability index models for eight fish and invertebrate species in Casco and Sheepscot Bays, Maine","Atlantic salmon plus many others, e.g., alewife, American shad, winter flounder...","spawning, rearing","Casco Bay and Sheepscot Bay, Maine","vegetation, boulders, and cobble, sort of (they are considered part of the substrate in different predominant substrate classes)","cover not measured as discrete objects; instead, cover is encoded as categorical habitat classes used as predictors inside HSI models (e.g., predominant substrate = vegetation)","modeled habitat suitability (HSI scores/classes) produced from environmental layers in GIS; modeled then evaluated/validated against fishery data (e.g., survey catches/occurence by habitat class) - modeled predictions from HSI compared against observed distributions","aquatic vegetation and coarse substrates (e.g., cobble) are treated as habitat-structural variables in the HSI models and contribute to higher suitability for given species/life stages, but a specific cover effect isn't identified in the model","depth, temperature, salinity, substrate","yes - does treat cover and fish directly, though I am curious how much we want to use this since it is an estuarine environment (are we focusing on riparian environments in the paper?)",3a,1a,TRUE,LA,Y,PG,,,,"alewives Alosapsuedoharengus, American sand lances, Atlantic salmon, Atlantic tomcods, common mummichogs, winter flounder, American lobsters, softshell clams","adults, juveniles","Casco Bay, Sheepscot Bay, Maine","predominant substrate (mud, sand, gravel, rock, shell, vegetation)","values from O to 1 were assigned to ranges of each environmental variable, depending on how favorable the range is for survival, growth, and reproduction","depth, salinity, temperature, substrate, habitat suitability index models","Substrate and depth were judged to not be relevant for models of the pelagic species, alewives anrl Atlantic salmon, and were dropped from the final models",unclear - complex patterns of habitat use which apparently cannot be completely accounted for using the existing variables,N,1a,,,PG,N,30_brown_2000,10.1577/1548-8675(2000)020<0408:HSIMFE>2.3.CO;2,"Habitat suitability index models for eight fish and invertebrate species in Casco and Sheepscot Bays, Maine",2000,,,,"Atlantic salmon plus many others, e.g., alewife, American shad, winter flounder... || alewives Alosapsuedoharengus, American sand lances, Atlantic salmon, Atlantic tomcods, common mummichogs, winter flounder, American lobsters, softshell clams","spawning, rearing || adults, juveniles","Casco Bay and Sheepscot Bay, Maine || Casco Bay, Sheepscot Bay, Maine"
LA,31,31_fitzgerald_2021,10.5061/DRYAD.KSN02V74X,"Physical and biological constraints on the capacity for life-history expression of anadromous salmonids: an Eel River, California, case study","steelhead trout, Chinook salmon","all - migration, holding, spawning, incubation, emergence, rearing, outmigration","Eel River, CA",cover included in the UCM model as a cover scalar based on local habitat conditions; I don't see this defined specifically though (it seems embedded in UCM model literature and other related precursor work such as the Cooper et al. 2020 dataset?),"incorporated as a scalar modified in the Unit Characteristic Method based on field-measured local habitat conditions (Cooper et al. 2020 dataset), applied at the reach level and multipled into density-at-capacity estimates","no new fish occupancy data in this paper; baselines juvenile density values derived from previous empirical studies (e.g., Johnson et al. 1993, Cooper et al. 2020); capacity estimates were moeled using habitat scalars (parr density x habitat area = density at capacity estimates, then scaled by habitat variables including cover)","cover contributes positively to modeled juvenile rearing capacity but is not identified as the dominant limiting factor relative to thermal constraints; magnitude of cover effects is not isolated independently, it interacts multiplicatively with depth, turbidity, fines, temperature, etc.","stream temperature, predator-mediated thermal risk, geomorphic channel type, wetted width (area), flow (indirecty, via wetted width modeling), cover (secondarily)","yes - cover is evaluated directly and operationalized as a productivity scalar affecting juvenile rearing capacity, so even though it is not independently analyzed statistically, it functions as part of a composite capacity framework",3a,2c,TRUE,LA,Y,PG,,,,"steelhead, chinook","juvenile rearing, outmigration, parr capacity","Eel River, California",scalar based on stream segment i and habitat unit type j,"unit characteristic method for estimating habitat capacity, fish density by unit area of stream habitat, defined by cover, depth, ph, turbidity, drift invertebrates, fines, temperature","spatial stream network model to estimate mean monthly stream temperature, digital elevation model to classify geomorphic channel type, habitat suitability was calculated separately for each life stage of each run based on life-cycle phenology, thermal tolerances, monthly varying temperature, accessibility, channel type, temperature-mediated pikeminnow interaction criteria for juvenile rearing habitat suitability","study modeled at 10 m resolution, qualitative assumptions for productivity, scalled by cover, not directly evaluated","Rearing juveniles were the most impacted by high temperatures due to thermally mediated exposure to pikeminnow, high temperatures along the migration route may have prevented juveniles outmigrating in the summer, but most outmigration likely occurred in the spring, many reaches were warm enough to expose juveniles to an increased risk of pikeminnow interactions, especially from June–September during all year types",Y,2c,,,PG,Y,31_fitzgerald_2021,10.5061/DRYAD.KSN02V74X,"Physical and biological constraints on the capacity for life-history expression of anadromous salmonids: an Eel River, California, case study",2021,,,,"steelhead trout, Chinook salmon || steelhead, chinook","all - migration, holding, spawning, incubation, emergence, rearing, outmigration || juvenile rearing, outmigration, parr capacity","Eel River, CA || Eel River, California"
LA,32,32_allen_2000,,"Seasonal microhabitat use by juvenile spring chinook salmon in the Yakima River basin, Washington",Chinook salmon (spring run),rearing,"Yakima River, Washington","substrate (cobble, boulder, bedrock, gravel, organic detritus), instream objects (cobble, boulders, riparian vegetation, woody debris, ""other"")","cover was quantified if within 5 ft of observed fish focal position; for each fish focal position, dominant instream cover type within 5 ft was recorded as a categorical variable (presence/absence and type), substrate was recorded in 1ft squared around the focal marker","direct underwater observation (snorkel/SCUBA); divers located undisturbed focal fish and placed a marker at the nose position; after a transect was completed, physical variables were measured at markers; sampling occured in the day (spring, summer, fall) and night (winter)","cover's influence varied seasonally; in spring, 39% of focal positions were associated with woody debris and fry were closely associated with stream margins and cover; in the summer, 51% of fish were more than 5 ft from instream cover with less immediate cover association during active feeding; in fall, there was increased associated with larger substrates (cobble, boulder) and increased use of cover relative to summer; in winter, there was a strong association with dense overwintering cover and contact with substrate","drivers shifted seasonally - cover was especially important during spring and winter but less so during summer; factors included depth (increased with larger size/later season), velocity (higher in summer, very low in winter), substrate size (substrate more important with larger size/later season), instream cover (critical in spring and winter), and distance to bank (offshore movement in summer/fall)","yes - direct measurements of fish location associated with cover, and buffer concept also applied!",3a,,TRUE,LA,Y,PG,,,,chinook,juvenile,"Yakima River, Washington","None Present, Cobble (3.0–12.0), Boulder (>12.0), Riparian Vegetation, Woody Debris, other","The study design did not account for differences in the availability of instream object cover among habitat types or study sites. Because cover was highly variable between sample areas, no attempt was made to assign relative suitabilities (HSC curves) to the cover data","stratified random sampling, spring, summer, and fall surveys when juveniles were most likely to be occupying feeding positions, SCUBA or snorkel, bank and cross-sectional transects, fork length, behavior (feeding, holding, resting), velocity","relatively high use of woody debris cover in spring when compared to other seasons is due in part to the small juvenile’s close association with the stream margin (see Distance to Bank), and because woody debris was more common in the upper segment where spring data were collected, juvenile chinook observed during the summer and fall selected focal positions more than 5 ft away from instream cover, winter, an equal proportion of focal positions contained either boulder cover or no cover","size and seasonal-related changes in habitat use, mean depth of focal positions increased by three-fold as juvenile chinook grew, velocities at summer focal positions averaged 5 times greater than velocities during spring, used greater proportions of larger substrates as the season progressed, the relative proportion of boulder substrate increased from 1% in spring, to 5% in summer, to 14% in fall and winter, occupied focal positions close to the substrate after emergence and progressively moved higher off the bottom as they grew, 45%–50% of summer and fall-rearing juveniles selected focal positions that were not in the immediate proximity of instream cover, During winter, most juveniles appeared to be dependent upon bankside cover for daytime hiding even though many nighttime focal positions were in midchannel areas",Y,3a,,,PG,Y,32_allen_2000,,"Seasonal microhabitat use by juvenile spring chinook salmon in the Yakima River basin, Washington",2000,,,,Chinook salmon (spring run) || chinook,rearing || juvenile,"Yakima River, Washington"
LA,38,38_ibbotson_1994,10.1111/j.1365-2400.1994.tb00157.x,Spatial and temporal distribution of fish in a small lowland stream,"brown trout, Atlantic salmon, grayling, dace, roach, pike, eel",unclear,"East Stoke Millstream (River Frome), England",substrate,"visual assessment of substrate size category, percent instream cover, percent outstream cover (each site sampled 8 times over the course of the study)",electrofishing to determine number of fish present,no significant relationship between substrate size and salmon or instream or outstream cover percentage and salmon; significant positive correlation between trout and outstream cover percentage and substrate size,"salmon and trout presence negatively correlated with depth and positively correlated with velocity and width-to-depth ratio; trout positively correlated with trout and outstream cover percentage and substrate size; notably, fish presence (i.e., local abundance) at a site varied widely over short time periods (<1 month)",yes - it actually quantifies cover,3a,,,LA,Y,PG,38_ibbotson_1994,10.1111/j.1365-2400.1994.tb00157.x,Spatial and temporal distribution of fish in a small lowland stream,"Atlantic salmon, dace, eel, grayling, trout, roach, pike","parr, smolts or young-of-the-year","East Stoke Millstream, England",instream or outstream cover,"Bed material predominant particle size, instream or outstream cover presence","monthly depletion electrofishing, transects of water velocity. substrate, depth and cover at 0.5m intervals across the stream","the abundance of all the species, except salmon, was positively correlated with either instream or outstream cover","depth, velocity, width:depth ratio, instream cover, outstream cover and substrate all had signifanct coeffiencts with some fish species. For salmon: depth, velocity, width:depth ratio. For trout: depth, velocity, width:depth ratio, outstream cover and substrate",Y,3a,,,PG,Y,38_ibbotson_1994,10.1111/j.1365-2400.1994.tb00157.x,Spatial and temporal distribution of fish in a small lowland stream,1994,TRUE,TRUE,TRUE,"brown trout, Atlantic salmon, grayling, dace, roach, pike, eel || Atlantic salmon, dace, eel, grayling, trout, roach, pike","unclear || parr, smolts or young-of-the-year","East Stoke Millstream (River Frome), England || East Stoke Millstream, England"
LA,39,39_bair_2019,10.5194/esurf-7-841-2019,Quantifying the restoration success of wood introductions to increase coho salmon winter habitat,coho salmon,rearing,"Mill Creek, Oregon","large wood, substrate (not really cover?)","large wood length and diameter (then used to model local water velocities and resulting area of suitable fish habitat), substrate D50",N/A,N/A,N/A,yes - interesting discussion of the impacts of large wood on velocities and microhabitat availability,"2b, 3b",,,LA,Y,PG,39_bair_2019,10.5194/esurf-7-841-2019,Quantifying the restoration success of wood introductions to increase coho salmon winter habitat,coho,juvenile,"Mill Creek, Oregon",changes of stream velocity and shear stress after large wood restoration,modeled survivable habitat during bankfull conditions (velocity below the critical swim speed),"topographic survey, location of introduced wood, water surface elevation monitoring, water loggers (level and velocity)","Modeling results indicated reductions in shear stress after the LW pieces were added, which resulted in a substantial increase in fish habitat in terms of substrate stability. Reach area with acceptable habitat in terms of velocity increased, with a reach interaction with floodplain connectivity. The proportion of the wetted channel with acceptable habitat for fish to shelter within channel bed sediment increased for all flow levels. Resulted in approximately twice as much simulated winter rearing habitat in all sites",mean depth-averaged flow velocity and shear stress (channel bed stability) changes pre- and post-LW,Y,"2b, 3b",,,PG,Y,39_bair_2019,10.5194/esurf-7-841-2019,Quantifying the restoration success of wood introductions to increase coho salmon winter habitat,2019,TRUE,TRUE,TRUE,coho salmon || coho,rearing || juvenile,"Mill Creek, Oregon"
LA,40,40_johnson_2008,10.1656/1092-6194-15.3.363,Seasonal Habitat Use of Brook Trout and Juvenile Atlantic Salmon in a Tributary of Lake Ontario,"Atlantic salmon, brook trout",rearing,"Hart Brook, NY","cover not divided into structural categories (instead represented as total available cover) but it seems to be riparian vegetation, woody debris, undercut banks, and large substrate","visually estimated, quantified at 5% increments and measured within four fish length of buoy location and compared to cover availability from systematic transects","spot electrofishing; fish metric was microhabitat occupancy (focal capture location); Kolmogorov-Smirnov tests used to compare habitat use vs. habitat availability, PCA use for multivariate structure","cover was positively selected by juvenile Atlantic salmon relative to availability but is less important than for brook trout; Atlantic salmon habitat characterized by faster velocities, larger substrate, moderate cover; brook trout habitat characterized by deeper water, high cover","for Atlantic salmon, drivers were higher water velocities (riffles), larger substrate size, and moderate cover; for brook trout, drivers were depth, high percent cover, and lower velocities; season mattered too - cover use increased in autumn for all groups",yes - direct assessment of fish habitat occupancy relative to cover,3a,,TRUE,LA,Y,PG,,,,"atlantic salmon, brook trout","overyearling, subyearling, juvenile","Hart Brook, Lake Ontario",not described,cover was quantified at 5% in crements as total available cover within four fish lengths of the location of fish observation,"depth, water velocity, percent cover, and substrate size, salmon were stocked along a 0.5-km stream section, spot-electrofishing","during both seasons, all three salmonid groups were associated with more cover than was, on average, present in the study reach","Subyearling Atlantic Salmon used riffles and subyearling trout occupied areas with moderate flow (i.e., <10 cm/s) and at least 20% cover. Overyearling Brook Trout were found in deep pools with substantial cover (>35%).",Y,3a,,,PG,Y,40_johnson_2008,10.1656/1092-6194-15.3.363,Seasonal Habitat Use of Brook Trout and Juvenile Atlantic Salmon in a Tributary of Lake Ontario,2008,,,,"Atlantic salmon, brook trout || atlantic salmon, brook trout","rearing || overyearling, subyearling, juvenile","Hart Brook, NY || Hart Brook, Lake Ontario"
LA,41,41_foote_2024,10.1007/s00267-023-01927-5,Morphological and Habitat Quality of Salmonid Streams and their Relationship with Fish-Based Indices in Aotearoa New Zealand and Ontario (Canada),various trout species,not specific to life stage,Ontario; NZ,"cover incorporated via QHEI and is not specified by type but seems to perhaps be woody debris, riparian vegetation, large substrate (cobbles/boulders), instream structures, bank-associated cover","cover was quantified via QHEI (""qualitative habitat evaluation index"") scoring (visual assessment) with reach-scale field surveys and the generation of a composite index score","not directly measured in this study; fish data came from existing databases, regional index of biotic integrity (IBI) calculations, trout biomass from historical drift-diving surveys, and extant species presence data; so, no field method for fish habitat use, and the fish metrics were IBI, species richness, and trout biomass (all population-level indicators)","cover included indirectly as part of QHEI composite habitat quality and correlated with land cover patterns; key finding wrt QHEI are strong correlation with morphological quality index (MQI), negative correlation with urban land use, positive correlation with riparian forest, correlation with agricultural land in riparian buffer; BUT no significant relationship between QHEI and fish metrics, and there was no direct analysis of cover and fish response; summary: cover (as embeded in habitat quality) relates to land cover patterns but was not shown to predict salmonid biological metrics","hydrogeomorphological processes (segment-scale connectivity, disturbance), riparian vegetation and land cover, urban land use (negative), native forest (positive), barriers to longitudinal connectivity (negative effect on MQI); biotic metrics not strongly predicted by habitat or morphological indicators","no? this was a multi-scale morphological/habitat quality study, wasn't about actual fish habitat use or suitability",I am not sure about this (some flavor of 1b?),4,TRUE,LA,N,PG,,,,"fish metrics (number of fish species, index of biotic integrity (IBI), and trout biomass)",undescribed,"Aotearoa New Zealand and Southern Ontario, Canada",land cover,"50 m wide riparian buffer, disturbed (agricultural, urban, and forestry land) and natural (native forest, shrub, wetland, gravel and rock) categories","model comparisons: Morphological Quality Index and Qualitative Habitat Evaluation Index (substrate, instream cover, channel morphology, riparian quality and bank erosion, pool and riffle quality, and gradient), fish species presence from online databases","instream cover is a component of a QHEI score, otherwise unclear, no description of instream cover or results","no relation between the MQI and the proportion of agricultural land in the catchment, while the QHEI was correlated with agricultural land in the riparian zone, highlighting the importance of vegetated riparian buffers in providing fish habitat.",N,4,,,PG,N,41_foote_2024,10.1007/s00267-023-01927-5,Morphological and Habitat Quality of Salmonid Streams and their Relationship with Fish-Based Indices in Aotearoa New Zealand and Ontario (Canada),2024,,,,"various trout species || fish metrics (number of fish species, index of biotic integrity (IBI), and trout biomass)",not specific to life stage || undescribed,"Ontario; NZ || Aotearoa New Zealand and Southern Ontario, Canada"
LA,42,42_chalmers_2023e,10.1371/journal.pwat.0000069,Application of watershed-scale habitat modeling and decision-support tools for reservoir reoperations in coastal northern California,"Chinook salmon, steelhead trout","immigration, spawning, incubation, fry rearing, juvenile rearing, emigration","Three Creeks watershed, South Bay, California","large cobble, medium cobble, boulder, root mass, large woody debris, bedrock ledges, undercut bank","areal percent cover, areal percent substrate embeddedness, areal percent suitable substrate from field surveys at 39 points of interest",N/A,N/A,N/A,not sure - cover is only addressed as an input to a multi-objective optimization model for water supply management decisions,1b,,,LA,,PG,42_chalmers_2023e,10.1371/journal.pwat.0000069,Application of watershed-scale habitat modeling and decision-support tools for reservoir reoperations in coastal northern California,"chinook, steelhead","immigration, spawning, incubation, fry rearing, juvenile rearing, and emigration","Coyote Creek, Stevens Creek, and Guadalupe River, California","stream cover %, the areal percent of a habitat unit which contained the categories of cover defined in Flosi et al., 2010, the summer cover was defined as the areal proportion of small cobble",15% (steelhead) and chinook (20%) cover threshold for fry and juvenile rearing,"field survey data, which was incorpoated into the model with suitability curves and thrsholds for depth, velocity, temperature and cover","relationship is part of model (static input), evluation of reservoir operations is focus of study","impacts to depth, velocity, stream temperature, cover by reservoir releases (0-2% change)",Y,1b,,,PG,Y,42_chalmers_2023e,10.1371/journal.pwat.0000069,Application of watershed-scale habitat modeling and decision-support tools for reservoir reoperations in coastal northern California,,TRUE,TRUE,TRUE,"Chinook salmon, steelhead trout || chinook, steelhead","immigration, spawning, incubation, fry rearing, juvenile rearing, emigration || immigration, spawning, incubation, fry rearing, juvenile rearing, and emigration","Three Creeks watershed, South Bay, California || Coyote Creek, Stevens Creek, and Guadalupe River, California"
LA,43,43_tullos_2014,10.1007/s10641-014-0362-4,"Fish use of turbulence around wood in winter: physical experiments on hydraulic variability and habitat selection by juvenile coho salmon, Oncorhynchus kisutch",coho salmon,rearing,"experimental channels, Oregon",large wood,large wood length and diameter (though this was not the variable of interest; water velocities and their local variability/turbulence was the main variable of interest),"videogrammetry to capture fish locations and movement patterns in the experimental channel, then comparison of the observed distribution of fish across different hydraulic habitat conditions to a null model based on their availability, using a chi-square goodness of fit test to assess whether fish select habitats in proportion to their availability",N/A,"""the observed available distributions suggested that, during winter conditions and without foraging opportunities, fish selected areas of greater depth, low velocities, and low but not minimum turbulence intensity and flow field deformation, and close to wood""",yes - interesting discussion of the impacts of large wood on velocities and microhabitat availability,3a,,,LA,Y,PG,43_tullos_2014,10.1007/s10641-014-0362-4,"Fish use of turbulence around wood in winter: physical experiments on hydraulic variability and habitat selection by juvenile coho salmon, Oncorhynchus kisutch",coho,overwintering juvenile,"Oregon Hatchery Research Center in Alsea, Oregon",large wood,"flow strength, depth, distance to wood, or based on temporal or spatial variability of the flow field","prototype of a full channel jam (based on Canal Creek, a tributary of the Alsea River), fish were observed using underwater videogrammetry, flow field measured by Acoustic Doppler Velocimeters","fish primarily selected microhabitats near the bed and the wood, in regions of minimum velocities","depth, and distance to wood to a lesser extent, appeared to dominate selection of habitats over the hydraulics of the flow field",Y,3a,,,PG,Y,43_tullos_2014,10.1007/s10641-014-0362-4,"Fish use of turbulence around wood in winter: physical experiments on hydraulic variability and habitat selection by juvenile coho salmon, Oncorhynchus kisutch",2014,TRUE,TRUE,TRUE,coho salmon || coho,rearing || overwintering juvenile,"experimental channels, Oregon || Oregon Hatchery Research Center in Alsea, Oregon"
LA,44,44_conallin_2014,10.1051/kmae/2014006,Daytime habitat selection for juvenile parr brown trout (Salmo trutta) in small lowland streams,brown trout,spawning,Denmark,"""solid cover"" (boulders, wood and log jams, undercut banks), ""reduced visibility cover"" (water surface tension), ""no cover""","""Substrate composition and cover was visually assessedwithin a 0.25 m x 0.25 m square. S-values were registered according to a modified Wentworth scale with assessment of the relative proportion of each of the categories: boulder (diameter(Ø) > 256 mm), cobble (Ø = 64256 mm), pebble (Ø = 1663 mm), gravel (Ø = 2?15 mm),sand (Ø = 0.061 mm), and silt (Ø < 0.06 mm). Cover (C) was registered as present or absent according to three main categories; solid cover (i.e. boulder, wood and log jams, undercut bank) (SOL), reduced visibility cover (water surface tension)(REV), and no cover (NC)""",electrofishing to determine locations of fish,parr show a preference for coarser substrates and solid cover,"water depth was found to be the most significant variable for daytime habitat selection, with cover and substrate also being important",yes? the article is an explicit habitat suitability study that quantifies and establishes the importance of cover as a habitat selection variable,3a,,,LA,Y,PG,44_conallin_2014,10.1051/kmae/2014006,Daytime habitat selection for juvenile parr brown trout (Salmo trutta) in small lowland streams,brown trout,juvenile,Denmark,"solid cover (i.e. boulder, wood and log jams, undercut bank) (SOL), reduced visibility cover (water surface tension), and no cover",present or absent according to three main categories,"habitat selection (HIS), transect at intervals corresponding to 5, 20, 40, 60, 80 and 95% of the wetted width, measured water depth, water velocity, substrate composition and cover, single pass electrofishing","In this study, preference for cover was significant in all sites but the selection between cover types varied among sites with ‘solid cover’ and to a lesser extent ‘reduced visibility cover’ being most important.","daytime summer conditions water depth is a significant variable for parr habitat selection, with cover also being important",Y,3a,,,PG,Y,44_conallin_2014,10.1051/kmae/2014006,Daytime habitat selection for juvenile parr brown trout (Salmo trutta) in small lowland streams,2014,TRUE,TRUE,TRUE,brown trout,spawning || juvenile,Denmark
LA,45,45_lacey_2004,10.1111/j.1752-1688.2004.tb01611.x,Reach scale hydraulic assessment of instream salmonid habitat restoration,"coho salmon, steelhead trout",rearing,"Chilliwack River, BC, Canada","restoration structures: large woody debris (some multi-LWD triangular structures, some single-LWD rootward structures), rock groynes, boulder complexes","structures were represented in DEMs as solid obstructions; then hydraulic modeling was used to predict depth, velocity, and shear stress; then, habitat suitability was assessed using weighted usable area (WUA) based on depth preference curves and velocity preference curves; substrate was assumed to be optimal for simplification","no direct fish sampling in this study; fish preference curves (Bovee 1978) were used, WUA was calculated from modeled depth and velocity, and pre-structure vs. post-structure scenarios were completed under multiple discharge conditions","large wood and rock structures significantly increased modeled juvenile habitat suitability, particularly during high-flow events by creating velocity refuge and deeper pools","modeled drivers were depth, velocity, pool formation, shear stress distribution, structure placement",yes - this looks at the direct effects of restoration on hydraulic conditions the benefit fish,2ai,"2a, 2b",TRUE,LA,Y,PG,,,,"coho, steelhead",fry,"Chilliwack River, British Columbia",instream large woody debris and rock groyne habitat structures,"Cover, temperature and substrate preferences were assumed to be optimum to simplify results","Pre-flood and post-flood bathymetry pool distributions, analyze pool depth and calculate local shear stress throughout the reach","While temperature and substrate values remain relatively constant and are easily quantifiable, cover values are subjectively determined and may change with riparian vegetation growth in severely disturbed systems. As no set standards are available for cover determination, the gathering of cover data may not be feasible for this type of design analysis.","Pool formation was found to be structure dependent. The area of predicted bed mobility around the structures appeared to coincide moderately with areas of measured scour, at high flows, the fish habitat index used (weighted usable area) increased by 150 percent to 210 percent.",Y,2b,,,PG,Y,45_lacey_2004,10.1111/j.1752-1688.2004.tb01611.x,Reach scale hydraulic assessment of instream salmonid habitat restoration,2004,,,,"coho salmon, steelhead trout || coho, steelhead",rearing || fry,"Chilliwack River, BC, Canada || Chilliwack River, British Columbia"
LA,46,46_fullerton_2010,10.1007/s10666-008-9185-z,How Certain Are Salmon Recovery Forecasts? A Watershed-scale Sensitivity Analysis,"Chinook salmon, coho salmon, chum salmon, steelhead trout","spawning, rearing","Lewis River, Washington","riparian vegetation, large woody debris","observed: counts of large woody debris and percent of stream shaded by riparian vegetation; used to qualitatively validate modeled data modeled: derived from GIS layers used as input to a decision-tree riparian model; model ""predicts qualitative ratings for shade, pool-forming conifer abundance, and large woody debris recruitment provided by riparian vegetation within 60m of each bank""",not directly measured in this study; fish response metrics are modeled; modeled metrics include egg-to-fry survival and spawner capacity,"cover influences fish response predictions through modeled pathways: riparian vegetation controls shade and large woody debris recruitment and riparian function, which influence instream sediment supply and habitat conditions, which influence habitat suitability and egg-to-fry survival","drivers are modeled; key drivers used in the models are riparian canopy cover and vegetation composition, large woody debris recruitment, sediment routing and deposition (esp. fine sediment), hydrologic runoff, and road density and watershed land use","yes - study relates uncertainty in cover quantification to uncertainty in habitat suitability quantification, which is a useful idea!",1biv,4,TRUE,LA,Y,PG,,,,chinook,egg-to-fry survival,"Lewis River, Washington","riparian tree cover, %coniferous, conifer size","qualitative ratings for shade, pool forming conifer abundance, and large woody debris recruitment provided by riparian vegetation within 60 m of each bank",Egg-to-fry survival for Chinook and coho salmon and steelhead are predicted from empirical relationships derived from meta-analyses of published relationships between percent fine sediment in spawning gravels and survival of eggs to fry,"modeling focused on spawning, cover is used to model a riprian function score, which is an input to sediment and hydrologic models to determin % fine sediment deposited (only variable in egg-to-fry survival) and index of bed scour potential","egg-to-fry survival for Chinook salmon was predicted to be poor in the lower watershed in lower gradient areas where sediment scoured from higher gradients is deposited, and where concentrated roads contribute high levels of sediment",N,"2b, 4",,,PG,N,46_fullerton_2010,10.1007/s10666-008-9185-z,How Certain Are Salmon Recovery Forecasts? A Watershed-scale Sensitivity Analysis,2010,,,,"Chinook salmon, coho salmon, chum salmon, steelhead trout || chinook","spawning, rearing || egg-to-fry survival","Lewis River, Washington"
